Date,Price
2009-08-31,5.13
2009-08-31,4.83
2009-08-31,4
2009-08-31,2.98
2009-09-01,2.82
2009-09-01,2.36
2009-09-01,5
2009-09-01,4.7
2009-09-01,3.87
2009-09-02,4.69
2009-09-02,4.98
2009-09-02,3.87
2009-09-02,2.25
2009-09-02,2.72
2009-09-03,3.66
2009-09-03,4.82
2009-09-03,2.51
2009-09-03,2.06
2009-09-03,4.51
2009-09-04,4.5
2009-09-04,2.73
2009-09-04,4.8
2009-09-04,3.74
2009-09-04,1.83
2009-09-08,3.86
2009-09-08,4.9
2009-09-08,4.59
2009-09-08,2.81
2009-09-08,2.43
2009-09-09,4.61
2009-09-09,4.91
2009-09-09,3.87
2009-09-09,2.83
2009-09-09,2.72
2009-09-10,4.25
2009-09-10,5.24
2009-09-10,4.96
2009-09-10,3.26
2009-09-10,2.68
2009-09-11,4.01
2009-09-11,2.94
2009-09-11,4.77
2009-09-11,5.06
2009-09-11,2.96
2009-09-14,5.27
2009-09-14,3.3
2009-09-14,4.99
2009-09-14,4.32
2009-09-14,2.84
2009-09-15,3.32
2009-09-15,4.96
2009-09-15,3.21
2009-09-15,5.22
2009-09-15,4.3
2009-09-16,4.72
2009-09-16,3.28
2009-09-16,5.56
2009-09-16,5.32
2009-09-16,3.76
2009-09-17,3.46
2009-09-17,3.5
2009-09-17,4.46
2009-09-17,5.36
2009-09-17,5.12
2009-09-18,4.66
2009-09-18,3.78
2009-09-18,5.57
2009-09-18,5.32
2009-09-18,3.21
2009-09-21,3.58
2009-09-21,4.42
2009-09-21,3.35
2009-09-21,5.11
2009-09-21,5.38
2009-09-22,5.22
2009-09-22,3.61
2009-09-22,4.52
2009-09-22,3.37
2009-09-22,5.49
2009-09-23,3.86
2009-09-23,5.71
2009-09-23,4.75
2009-09-23,3.43
2009-09-23,5.45
2009-09-24,5.59
2009-09-24,3.96
2009-09-24,4.9
2009-09-24,3.56
2009-09-24,5.85
2009-09-25,4.95
2009-09-25,3.99
2009-09-25,5.92
2009-09-25,3.61
2009-09-25,5.67
2009-09-28,3.73
2009-09-28,3.54
2009-09-28,5.86
2009-09-28,5.59
2009-09-28,4.83
2009-09-29,5.98
2009-09-29,3.3
2009-09-29,5.67
2009-09-29,5.95
2009-09-29,4.88
2009-09-30,4.84
2009-09-30,3.25
2009-09-30,5.97
2009-09-30,5.67
2009-09-30,5.99
2009-10-01,4.47
2009-10-01,5.64
2009-10-01,5.33
2009-10-01,2.91
2009-10-01,5.7
2009-10-02,5.82
2009-10-02,2.32
2009-10-02,5.87
2009-10-02,4.72
2009-10-02,5.52
2009-10-05,5.72
2009-10-05,6.04
2009-10-05,4.99
2009-10-05,6
2009-10-05,2.89
2009-10-06,5.96
2009-10-06,4.88
2009-10-06,3.23
2009-10-06,5.91
2009-10-06,5.63
2009-10-07,5.68
2009-10-07,6.03
2009-10-07,5.98
2009-10-07,3.7
2009-10-07,4.9
2009-10-08,6.05
2009-10-08,4.24
2009-10-08,5.74
2009-10-08,6.1
2009-10-08,4.96
2009-10-09,5.91
2009-10-09,5.59
2009-10-09,3.92
2009-10-09,4.77
2009-10-09,5.96
2009-10-12,3.96
2009-10-12,6.12
2009-10-12,4.88
2009-10-12,6.07
2009-10-12,5.74
2009-10-13,5.82
2009-10-13,5.48
2009-10-13,4.03
2009-10-13,5.88
2009-10-13,4.59
2009-10-14,5.68
2009-10-14,5.74
2009-10-14,3.82
2009-10-14,5.36
2009-10-14,4.44
2009-10-15,4.48
2009-10-15,5.41
2009-10-15,5.73
2009-10-15,5.79
2009-10-15,3.88
2009-10-16,6.02
2009-10-16,4.78
2009-10-16,5.71
2009-10-16,6.07
2009-10-16,3.94
2009-10-19,5.76
2009-10-19,4.22
2009-10-19,4.84
2009-10-19,6.07
2009-10-19,6.13
2009-10-20,5.94
2009-10-20,4.6
2009-10-20,5.16
2009-10-20,6.27
2009-10-20,6.22
2009-10-21,6.08
2009-10-21,6.14
2009-10-21,5.79
2009-10-21,5.1
2009-10-21,4.8
2009-10-22,4.98
2009-10-22,5.98
2009-10-22,4.95
2009-10-22,5.92
2009-10-22,5.62
2009-10-23,5.87
2009-10-23,5.81
2009-10-23,4.88
2009-10-23,4.79
2009-10-23,5.48
2009-10-26,5.21
2009-10-26,4.52
2009-10-26,5.55
2009-10-26,5.61
2009-10-26,4.51
2009-10-27,5.28
2009-10-27,5.63
2009-10-27,4.56
2009-10-27,4.52
2009-10-27,5.68
2009-10-28,5.07
2009-10-28,5.48
2009-10-28,5.42
2009-10-28,4.59
2009-10-28,4.29
2009-10-29,5.43
2009-10-29,4.11
2009-10-29,5.48
2009-10-29,5.46
2009-10-29,5.06
2009-10-30,5.43
2009-10-30,5.44
2009-10-30,5.05
2009-10-30,5.39
2009-10-30,4.11
2009-11-02,4.32
2009-11-02,5.21
2009-11-02,5.22
2009-11-02,5.16
2009-11-02,4.82
2009-11-03,4.92
2009-11-03,5.3
2009-11-03,4.33
2009-11-03,5.25
2009-11-03,5.28
2009-11-04,5.07
2009-11-04,5.13
2009-11-04,4.73
2009-11-04,5.13
2009-11-04,4.49
2009-11-05,5.18
2009-11-05,5.12
2009-11-05,4.3
2009-11-05,4.78
2009-11-05,5.18
2009-11-06,4.96
2009-11-06,4.6
2009-11-06,3.95
2009-11-06,5.04
2009-11-06,5.02
2009-11-09,5.1
2009-11-09,4.67
2009-11-09,5.03
2009-11-09,5.12
2009-11-09,3.78
2009-11-10,4.95
2009-11-10,4.86
2009-11-10,4.94
2009-11-10,3.76
2009-11-10,4.47
2009-11-11,4.97
2009-11-11,4.99
2009-11-11,4.9
2009-11-11,4.5
2009-11-11,3.59
2009-11-12,4.37
2009-11-12,3.24
2009-11-12,4.84
2009-11-12,4.76
2009-11-12,4.87
2009-11-13,4.88
2009-11-13,2.51
2009-11-13,4.39
2009-11-13,4.8
2009-11-13,4.9
2009-11-16,5.08
2009-11-16,4.61
2009-11-16,2.65
2009-11-16,5.07
2009-11-16,4.99
2009-11-17,4.53
2009-11-17,3.47
2009-11-17,5.02
2009-11-17,4.91
2009-11-17,4.99
2009-11-18,4.66
2009-11-18,3.74
2009-11-18,4.25
2009-11-18,4.8
2009-11-18,4.75
2009-11-19,4.81
2009-11-19,4.85
2009-11-19,4.34
2009-11-19,4.72
2009-11-19,3.57
2009-11-20,3.09
2009-11-20,4.42
2009-11-20,4.85
2009-11-20,4.76
2009-11-20,4.89
2009-11-23,4.79
2009-11-23,4.89
2009-11-23,3.79
2009-11-23,4.47
2009-11-23,4.93
2009-11-24,4.86
2009-11-24,4.49
2009-11-24,4.9
2009-11-24,4.77
2009-11-24,3.63
2009-11-25,5.29
2009-11-25,3.32
2009-11-25,5.16
2009-11-25,5.27
2009-11-25,5.24
2009-11-27,5.26
2009-11-27,5.31
2009-11-27,3.32
2009-11-27,5.29
2009-11-27,5.19
2009-11-30,4.41
2009-11-30,4.85
2009-11-30,4.94
2009-11-30,4.99
2009-11-30,5.03
2009-12-01,4.85
2009-12-01,4.3
2009-12-01,4.89
2009-12-01,4.76
2009-12-01,4.93
2009-12-02,4.67
2009-12-02,4.62
2009-12-02,4.53
2009-12-02,4.72
2009-12-02,4.67
2009-12-03,4.46
2009-12-03,4.57
2009-12-03,4.55
2009-12-03,4.59
2009-12-03,4.63
2009-12-04,4.67
2009-12-04,4.59
2009-12-04,4.76
2009-12-04,4.53
2009-12-04,4.71
2009-12-07,5.13
2009-12-07,5.1
2009-12-07,5.06
2009-12-07,4.78
2009-12-07,4.97
2009-12-08,5.17
2009-12-08,5.11
2009-12-08,5.2
2009-12-08,5.1
2009-12-08,5.23
2009-12-09,4.9
2009-12-09,5.04
2009-12-09,5.01
2009-12-09,4.97
2009-12-09,5.27
2009-12-10,5.38
2009-12-10,5.3
2009-12-10,5.02
2009-12-10,5.35
2009-12-10,5.4
2009-12-11,5.21
2009-12-11,5.16
2009-12-11,5.3
2009-12-11,5.23
2009-12-11,5.27
2009-12-14,5.4
2009-12-14,5.41
2009-12-14,5.44
2009-12-14,5.33
2009-12-14,5.45
2009-12-15,5.58
2009-12-15,5.58
2009-12-15,5.53
2009-12-15,5.58
2009-12-15,5.52
2009-12-16,5.51
2009-12-16,5.46
2009-12-16,5.5
2009-12-16,5.57
2009-12-16,5.5
2009-12-17,5.77
2009-12-17,5.8
2009-12-17,5.76
2009-12-17,5.79
2009-12-17,5.65
2009-12-18,5.83
2009-12-18,5.78
2009-12-18,5.81
2009-12-18,5.78
2009-12-18,5.87
2009-12-21,5.67
2009-12-21,5.79
2009-12-21,5.67
2009-12-21,5.69
2009-12-21,5.71
2009-12-22,5.7
2009-12-22,5.72
2009-12-22,5.73
2009-12-22,5.56
2009-12-22,5.77
2009-12-23,5.82
2009-12-23,5.55
2009-12-23,5.88
2009-12-23,5.81
2009-12-23,5.85
2009-12-24,5.69
2009-12-24,5.75
2009-12-24,5.7
2009-12-24,5.64
2009-12-24,5.67
2009-12-28,5.92
2009-12-28,5.91
2009-12-28,5.97
2009-12-28,6
2009-12-28,5.99
2009-12-29,5.81
2009-12-29,5.78
2009-12-29,6.01
2009-12-29,5.81
2009-12-29,5.84
2009-12-30,5.71
2009-12-30,5.69
2009-12-30,5.65
2009-12-30,5.78
2009-12-30,5.68
2009-12-31,5.53
2009-12-31,5.82
2009-12-31,5.55
2009-12-31,5.57
2009-12-31,5.51
2010-01-04,6.09
2010-01-04,5.88
2010-01-04,5.84
2010-01-04,5.8
2010-01-04,5.84
2010-01-05,6.19
2010-01-05,5.61
2010-01-05,5.64
2010-01-05,5.59
2010-01-05,5.56
2010-01-06,5.94
2010-01-06,6.47
2010-01-06,5.89
2010-01-06,6.01
2010-01-06,5.86
2010-01-07,5.7
2010-01-07,5.81
2010-01-07,5.74
2010-01-07,7.51
2010-01-07,5.76
2010-01-08,5.75
2010-01-08,6.56
2010-01-08,5.66
2010-01-08,5.71
2010-01-08,5.71
2010-01-11,5.43
2010-01-11,5.45
2010-01-11,5.41
2010-01-11,5.77
2010-01-11,5.46
2010-01-12,5.57
2010-01-12,5.55
2010-01-12,5.59
2010-01-12,5.57
2010-01-12,5.52
2010-01-13,5.71
2010-01-13,5.73
2010-01-13,5.61
2010-01-13,5.67
2010-01-13,5.7
2010-01-14,5.59
2010-01-14,5.57
2010-01-14,5.77
2010-01-14,5.54
2010-01-14,5.59
2010-01-15,5.67
2010-01-15,5.69
2010-01-15,5.66
2010-01-15,5.64
2010-01-15,5.69
2010-01-19,5.56
2010-01-19,5.54
2010-01-19,5.55
2010-01-19,5.51
2010-01-19,5.5
2010-01-20,5.5
2010-01-20,5.49
2010-01-20,5.47
2010-01-20,5.44
2010-01-20,5.54
2010-01-21,5.58
2010-01-21,5.62
2010-01-21,5.52
2010-01-21,5.57
2010-01-21,5.53
2010-01-22,5.67
2010-01-22,5.72
2010-01-22,5.69
2010-01-22,5.75
2010-01-22,5.82
2010-01-25,5.65
2010-01-25,5.62
2010-01-25,5.76
2010-01-25,5.72
2010-01-25,5.66
2010-01-26,5.41
2010-01-26,5.61
2010-01-26,5.49
2010-01-26,5.43
2010-01-26,5.46
2010-01-27,5.27
2010-01-27,5.26
2010-01-27,5.22
2010-01-27,5.21
2010-01-27,5.42
2010-01-28,5.14
2010-01-28,5.18
2010-01-28,5.25
2010-01-28,5.13
2010-01-28,5.32
2010-01-29,5.24
2010-01-29,5.17
2010-01-29,5.13
2010-01-29,5.26
2010-01-29,5.12
2010-02-01,5.3
2010-02-01,5.52
2010-02-01,5.45
2010-02-01,5.41
2010-02-01,5.43
2010-02-02,5.55
2010-02-02,5.47
2010-02-02,5.43
2010-02-02,5.48
2010-02-02,5.45
2010-02-03,5.51
2010-02-03,5.42
2010-02-03,5.51
2010-02-03,5.44
2010-02-03,5.39
2010-02-04,5.5
2010-02-04,5.43
2010-02-04,5.38
2010-02-04,5.47
2010-02-04,5.42
2010-02-05,5.54
2010-02-05,5.6
2010-02-05,5.48
2010-02-05,5.52
2010-02-05,5.61
2010-02-08,5.4
2010-02-08,5.73
2010-02-08,5.5
2010-02-08,5.37
2010-02-08,5.43
2010-02-09,5.27
2010-02-09,5.33
2010-02-09,5.41
2010-02-09,5.54
2010-02-09,5.29
2010-02-10,5.29
2010-02-10,5.34
2010-02-10,5.42
2010-02-10,5.48
2010-02-10,5.28
2010-02-11,5.38
2010-02-11,5.52
2010-02-11,5.4
2010-02-11,5.53
2010-02-11,5.44
2010-02-12,5.56
2010-02-12,5.47
2010-02-12,5.45
2010-02-12,5.48
2010-02-12,5.5
2010-02-16,5.31
2010-02-16,5.43
2010-02-16,5.3
2010-02-16,5.65
2010-02-16,5.36
2010-02-17,5.36
2010-02-17,5.42
2010-02-17,5.39
2010-02-17,5.47
2010-02-17,5.48
2010-02-18,5.16
2010-02-18,5.4
2010-02-18,5.17
2010-02-18,5.3
2010-02-18,5.23
2010-02-19,5.19
2010-02-19,5.06
2010-02-19,5.1
2010-02-19,5.04
2010-02-19,5.12
2010-02-22,4.9
2010-02-22,4.92
2010-02-22,5.05
2010-02-22,4.98
2010-02-22,4.91
2010-02-23,4.91
2010-02-23,4.88
2010-02-23,4.95
2010-02-23,4.81
2010-02-23,4.78
2010-02-24,4.86
2010-02-24,5.01
2010-02-24,4.93
2010-02-24,4.91
2010-02-24,4.82
2010-02-25,4.83
2010-02-25,4.99
2010-02-25,4.84
2010-02-25,4.77
2010-02-25,4.91
2010-02-26,5.04
2010-02-26,4.76
2010-02-26,4.88
2010-02-26,4.96
2010-02-26,4.81
2010-03-01,4.91
2010-03-01,4.83
2010-03-01,4.83
2010-03-01,4.68
2010-03-01,4.75
2010-03-02,4.71
2010-03-02,4.78
2010-03-02,4.85
2010-03-02,4.93
2010-03-02,4.78
2010-03-03,4.76
2010-03-03,4.98
2010-03-03,4.89
2010-03-03,4.82
2010-03-03,4.76
2010-03-04,4.64
2010-03-04,4.81
2010-03-04,4.78
2010-03-04,4.72
2010-03-04,4.58
2010-03-05,4.56
2010-03-05,4.73
2010-03-05,4.66
2010-03-05,4.82
2010-03-05,4.59
2010-03-08,4.53
2010-03-08,4.59
2010-03-08,4.75
2010-03-08,4.47
2010-03-08,4.66
2010-03-09,4.58
2010-03-09,4.52
2010-03-09,4.74
2010-03-09,4.51
2010-03-09,4.64
2010-03-10,4.62
2010-03-10,4.79
2010-03-10,4.44
2010-03-10,4.56
2010-03-10,4.7
2010-03-11,4.51
2010-03-11,4.47
2010-03-11,4.67
2010-03-11,4.58
2010-03-11,4.44
2010-03-12,4.63
2010-03-12,4.47
2010-03-12,4.4
2010-03-12,4.35
2010-03-12,4.54
2010-03-15,4.29
2010-03-15,4.39
2010-03-15,4.64
2010-03-15,4.47
2010-03-15,4.54
2010-03-16,4.35
2010-03-16,4.49
2010-03-16,4.38
2010-03-16,4.59
2010-03-16,4.42
2010-03-17,4.44
2010-03-17,4.37
2010-03-17,4.53
2010-03-17,4.3
2010-03-17,4.27
2010-03-18,4.09
2010-03-18,4.23
2010-03-18,4.32
2010-03-18,4.15
2010-03-18,4.19
2010-03-19,4.3
2010-03-19,4.39
2010-03-19,4.23
2010-03-19,4.17
2010-03-19,4.01
2010-03-22,4.21
2010-03-22,4.3
2010-03-22,4.02
2010-03-22,4.15
2010-03-22,4.08
2010-03-23,4.13
2010-03-23,4.26
2010-03-23,4.08
2010-03-23,4.35
2010-03-23,4.19
2010-03-24,4.02
2010-03-24,4.15
2010-03-24,4.22
2010-03-24,4.31
2010-03-24,4.11
2010-03-25,4.03
2010-03-25,3.98
2010-03-25,4.1
2010-03-25,4.2
2010-03-25,4.01
2010-03-26,4.1
2010-03-26,3.93
2010-03-26,3.92
2010-03-26,3.87
2010-03-26,4.01
2010-03-29,3.84
2010-03-29,4.1
2010-03-29,4
2010-03-29,3.83
2010-03-29,4.17
2010-03-30,3.97
2010-03-30,4.06
2010-03-30,3.79
2010-03-30,4.24
2010-03-30,4.17
2010-03-31,4.16
2010-03-31,3.93
2010-03-31,4.08
2010-03-31,3.97
2010-03-31,3.87
2010-04-01,4.09
2010-04-01,4.29
2010-04-01,4.37
2010-04-01,3.72
2010-04-01,4.18
2010-04-05,4.49
2010-04-05,3.93
2010-04-05,4.58
2010-04-05,4.37
2010-04-05,4.28
2010-04-06,4.15
2010-04-06,4.16
2010-04-06,4.31
2010-04-06,4.5
2010-04-06,4.23
2010-04-07,4.08
2010-04-07,4.02
2010-04-07,4.23
2010-04-07,4.33
2010-04-07,4.11
2010-04-08,4.01
2010-04-08,3.91
2010-04-08,3.92
2010-04-08,4.14
2010-04-08,4.23
2010-04-09,4.41
2010-04-09,3.9
2010-04-09,4.31
2010-04-09,4.17
2010-04-09,4.07
2010-04-12,4.04
2010-04-12,4.11
2010-04-12,4.01
2010-04-12,4.25
2010-04-12,4.35
2010-04-13,4.38
2010-04-13,3.97
2010-04-13,4.16
2010-04-13,4.47
2010-04-13,4.25
2010-04-14,4.5
2010-04-14,4.42
2010-04-14,4.2
2010-04-14,4.15
2010-04-14,4.3
2010-04-15,4.07
2010-04-15,4.19
2010-04-15,4.16
2010-04-15,4.27
2010-04-15,3.99
2010-04-16,4.04
2010-04-16,4.24
2010-04-16,4.13
2010-04-16,4.33
2010-04-16,3.97
2010-04-19,4.24
2010-04-19,4.03
2010-04-19,3.94
2010-04-19,4.02
2010-04-19,4.15
2010-04-20,4.19
2010-04-20,4.28
2010-04-20,3.93
2010-04-20,3.98
2010-04-20,4.06
2010-04-21,4.27
2010-04-21,4.17
2010-04-21,4.04
2010-04-21,3.96
2010-04-21,3.96
2010-04-22,4.43
2010-04-22,3.95
2010-04-22,4.22
2010-04-22,4.13
2010-04-22,4.33
2010-04-23,4.26
2010-04-23,4.07
2010-04-23,4.54
2010-04-23,4.34
2010-04-23,4.45
2010-04-26,4.23
2010-04-26,4.56
2010-04-26,4.47
2010-04-26,4.35
2010-04-26,4.26
2010-04-27,4.22
2010-04-27,4.53
2010-04-27,4.32
2010-04-27,4.18
2010-04-27,4.44
2010-04-28,4.27
2010-04-28,4.57
2010-04-28,4.47
2010-04-28,4.35
2010-04-28,4.19
2010-04-29,4.11
2010-04-29,3.98
2010-04-29,4.24
2010-04-29,4.28
2010-04-29,4.22
2010-04-30,4.05
2010-04-30,4.15
2010-04-30,4.22
2010-04-30,3.92
2010-04-30,3.94
2010-05-03,4.23
2010-05-03,4.3
2010-05-03,4.13
2010-05-03,4
2010-05-03,3.86
2010-05-04,3.96
2010-05-04,4.13
2010-05-04,4.01
2010-05-04,4.24
2010-05-04,4.31
2010-05-05,4.28
2010-05-05,4.21
2010-05-05,4.11
2010-05-05,3.99
2010-05-05,4
2010-05-06,3.97
2010-05-06,3.93
2010-05-06,4.04
2010-05-06,4.14
2010-05-06,4.22
2010-05-07,4.22
2010-05-07,3.91
2010-05-07,4.02
2010-05-07,4.3
2010-05-07,4.12
2010-05-10,4.17
2010-05-10,4.08
2010-05-10,4.43
2010-05-10,4.27
2010-05-10,4.36
2010-05-11,4.23
2010-05-11,4.38
2010-05-11,4.15
2010-05-11,4.13
2010-05-11,4.31
2010-05-12,4.18
2010-05-12,4.52
2010-05-12,4.46
2010-05-12,4.28
2010-05-12,4.39
2010-05-13,4.44
2010-05-13,4.51
2010-05-13,4.56
2010-05-13,4.34
2010-05-13,4.26
2010-05-14,4.41
2010-05-14,4.31
2010-05-14,4.53
2010-05-14,4.27
2010-05-14,4.48
2010-05-17,4.4
2010-05-17,4.34
2010-05-17,4.61
2010-05-17,4.56
2010-05-17,4.49
2010-05-18,4.56
2010-05-18,4.51
2010-05-18,4.42
2010-05-18,4.44
2010-05-18,4.34
2010-05-19,4.25
2010-05-19,4.38
2010-05-19,4.16
2010-05-19,4.28
2010-05-19,4.32
2010-05-20,4.26
2010-05-20,4.32
2010-05-20,4.19
2010-05-20,4.12
2010-05-20,4.11
2010-05-21,4.11
2010-05-21,4.04
2010-05-21,4.18
2010-05-21,4.24
2010-05-21,4.12
2010-05-24,4.02
2010-05-24,4.08
2010-05-24,4.21
2010-05-24,4.15
2010-05-24,4.08
2010-05-25,4.19
2010-05-25,4.05
2010-05-25,4.08
2010-05-25,4.24
2010-05-25,4.11
2010-05-26,4.25
2010-05-26,4.19
2010-05-26,4.16
2010-05-26,4.18
2010-05-26,4.31
2010-05-27,4.42
2010-05-27,4.22
2010-05-27,4.53
2010-05-27,4.37
2010-05-27,4.29
2010-05-28,4.46
2010-05-28,4.31
2010-05-28,4.41
2010-05-28,4.34
2010-05-28,4.57
2010-06-01,4.37
2010-06-01,4.39
2010-06-01,4.25
2010-06-01,4.48
2010-06-01,4.32
2010-06-02,4.63
2010-06-02,4.53
2010-06-02,4.42
2010-06-02,4.48
2010-06-02,4.32
2010-06-03,4.84
2010-06-03,4.77
2010-06-03,4.69
2010-06-03,4.46
2010-06-03,4.74
2010-06-04,4.86
2010-06-04,4.84
2010-06-04,4.8
2010-06-04,4.6
2010-06-04,4.94
2010-06-07,4.97
2010-06-07,4.92
2010-06-07,4.67
2010-06-07,5.08
2010-06-07,5.01
2010-06-08,4.87
2010-06-08,4.89
2010-06-08,5
2010-06-08,4.92
2010-06-08,4.81
2010-06-09,4.74
2010-06-09,4.88
2010-06-09,4.68
2010-06-09,4.75
2010-06-09,4.79
2010-06-10,4.65
2010-06-10,4.71
2010-06-10,4.76
2010-06-10,4.84
2010-06-10,4.68
2010-06-11,4.83
2010-06-11,4.78
2010-06-11,4.68
2010-06-11,4.96
2010-06-11,4.88
2010-06-14,5.17
2010-06-14,5.06
2010-06-14,5.1
2010-06-14,4.94
2010-06-14,5.01
2010-06-15,5.19
2010-06-15,5.27
2010-06-15,5.34
2010-06-15,5.24
2010-06-15,5.11
2010-06-16,5.13
2010-06-16,5.14
2010-06-16,5.07
2010-06-16,5.03
2010-06-16,4.98
2010-06-17,5.3
2010-06-17,5.24
2010-06-17,5.16
2010-06-17,5.21
2010-06-17,5.14
2010-06-18,5.05
2010-06-18,5.17
2010-06-18,5
2010-06-18,5.14
2010-06-18,5.08
2010-06-21,4.87
2010-06-21,4.91
2010-06-21,5.15
2010-06-21,4.94
2010-06-21,5.01
2010-06-22,4.79
2010-06-22,4.76
2010-06-22,4.91
2010-06-22,4.87
2010-06-22,4.84
2010-06-23,4.9
2010-06-23,4.85
2010-06-23,4.9
2010-06-23,4.97
2010-06-23,4.8
2010-06-24,4.88
2010-06-24,4.83
2010-06-24,4.79
2010-06-24,4.91
2010-06-24,4.75
2010-06-25,5.01
2010-06-25,4.86
2010-06-25,4.84
2010-06-25,4.94
2010-06-25,4.91
2010-06-28,4.85
2010-06-28,4.72
2010-06-28,4.77
2010-06-28,4.85
2010-06-28,4.73
2010-06-29,4.67
2010-06-29,4.55
2010-06-29,4.68
2010-06-29,4.94
2010-06-29,4.59
2010-06-30,4.62
2010-06-30,4.73
2010-06-30,4.98
2010-06-30,4.53
2010-06-30,4.65
2010-07-01,4.54
2010-07-01,4.88
2010-07-01,4.94
2010-07-01,4.85
2010-07-01,5.16
2010-07-02,4.69
2010-07-02,4.8
2010-07-02,4.72
2010-07-02,4.72
2010-07-02,5.04
2010-07-06,5.04
2010-07-06,4.77
2010-07-06,4.85
2010-07-06,4.7
2010-07-06,4.68
2010-07-07,4.76
2010-07-07,4.59
2010-07-07,4.67
2010-07-07,4.57
2010-07-07,4.98
2010-07-08,4.61
2010-07-08,4.4
2010-07-08,4.51
2010-07-08,4.42
2010-07-08,4.84
2010-07-09,4.84
2010-07-09,4.36
2010-07-09,4.4
2010-07-09,4.42
2010-07-09,4.5
2010-07-12,4.39
2010-07-12,4.4
2010-07-12,4.82
2010-07-12,4.48
2010-07-12,4.42
2010-07-13,4.43
2010-07-13,4.36
2010-07-13,4.35
2010-07-13,4.46
2010-07-13,4.73
2010-07-14,4.39
2010-07-14,4.32
2010-07-14,4.68
2010-07-14,4.39
2010-07-14,4.31
2010-07-15,4.89
2010-07-15,4.59
2010-07-15,4.59
2010-07-15,4.43
2010-07-15,4.65
2010-07-16,4.58
2010-07-16,4.68
2010-07-16,4.83
2010-07-16,4.52
2010-07-16,4.52
2010-07-19,4.56
2010-07-19,4.51
2010-07-19,4.51
2010-07-19,4.8
2010-07-19,4.56
2010-07-20,4.59
2010-07-20,4.85
2010-07-20,4.59
2010-07-20,4.58
2010-07-20,4.62
2010-07-21,4.5
2010-07-21,4.55
2010-07-21,4.7
2010-07-21,4.51
2010-07-21,4.8
2010-07-22,4.67
2010-07-22,4.64
2010-07-22,4.63
2010-07-22,4.91
2010-07-22,4.67
2010-07-23,4.69
2010-07-23,4.58
2010-07-23,4.84
2010-07-23,4.56
2010-07-23,4.6
2010-07-26,4.65
2010-07-26,4.58
2010-07-26,4.85
2010-07-26,4.61
2010-07-26,4.62
2010-07-27,4.65
2010-07-27,4.68
2010-07-27,4.68
2010-07-27,4.72
2010-07-27,4.9
2010-07-28,4.77
2010-07-28,4.74
2010-07-28,4.72
2010-07-28,4.92
2010-07-28,4.75
2010-07-29,5.01
2010-07-29,4.85
2010-07-29,4.83
2010-07-29,4.8
2010-07-29,5.21
2010-07-30,5.26
2010-07-30,5.07
2010-07-30,4.93
2010-07-30,4.81
2010-07-30,4.92
2010-08-02,5.15
2010-08-02,4.7
2010-08-02,4.94
2010-08-02,4.72
2010-08-02,4.91
2010-08-03,4.64
2010-08-03,5.11
2010-08-03,4.78
2010-08-03,4.85
2010-08-03,4.67
2010-08-04,5.15
2010-08-04,4.77
2010-08-04,4.74
2010-08-04,4.91
2010-08-04,4.76
2010-08-05,4.8
2010-08-05,4.84
2010-08-05,4.62
2010-08-05,5.05
2010-08-05,4.6
2010-08-06,4.47
2010-08-06,4.67
2010-08-06,5
2010-08-06,4.73
2010-08-06,4.49
2010-08-09,4.6
2010-08-09,4.33
2010-08-09,4.52
2010-08-09,4.89
2010-08-09,4.31
2010-08-10,4.3
2010-08-10,4.56
2010-08-10,4.82
2010-08-10,4.3
2010-08-10,4.43
2010-08-11,4.33
2010-08-11,4.55
2010-08-11,4.38
2010-08-11,4.33
2010-08-11,4.78
2010-08-12,4.57
2010-08-12,4.3
2010-08-12,4.85
2010-08-12,4.32
2010-08-12,4.42
2010-08-13,4.59
2010-08-13,4.33
2010-08-13,4.35
2010-08-13,4.87
2010-08-13,4.35
2010-08-16,4.23
2010-08-16,4.37
2010-08-16,4.73
2010-08-16,4.25
2010-08-16,4.46
2010-08-17,4.28
2010-08-17,4.73
2010-08-17,4.27
2010-08-17,4.47
2010-08-17,4.28
2010-08-18,4.35
2010-08-18,4.24
2010-08-18,4.73
2010-08-18,4.47
2010-08-18,4.27
2010-08-19,4.17
2010-08-19,4.66
2010-08-19,4.21
2010-08-19,4.29
2010-08-19,4.4
2010-08-20,4.61
2010-08-20,4.19
2010-08-20,4.34
2010-08-20,4.12
2010-08-20,4.14
2010-08-23,4.28
2010-08-23,4.12
2010-08-23,4.07
2010-08-23,4.08
2010-08-23,4.54
2010-08-24,4.25
2010-08-24,4.07
2010-08-24,4.06
2010-08-24,4.04
2010-08-24,4.49
2010-08-25,3.87
2010-08-25,4.41
2010-08-25,3.9
2010-08-25,4.13
2010-08-25,3.99
2010-08-26,4.09
2010-08-26,3.82
2010-08-26,3.84
2010-08-26,3.85
2010-08-26,4.4
2010-08-27,4
2010-08-27,3.65
2010-08-27,4.33
2010-08-27,3.75
2010-08-27,3.71
2010-08-30,3.81
2010-08-30,4.45
2010-08-30,4.61
2010-08-30,3.77
2010-08-30,4.12
2010-08-31,4.49
2010-08-31,3.8
2010-08-31,3.82
2010-08-31,4.65
2010-08-31,4.15
2010-09-01,4.58
2010-09-01,4.42
2010-09-01,3.73
2010-09-01,4.06
2010-09-01,3.76
2010-09-02,4.03
2010-09-02,3.74
2010-09-02,4.36
2010-09-02,3.75
2010-09-02,4.54
